name,fuel,seller_type,gear_box,owner,torque,production_year,km_driven,mileage,engine,max_power,seats
Mahindra KUV,Diesel,Individual,Manual,First Owner,190Nm@ 1750-2250rpm,1.0,0.025418393734092055,0.6028571428571429,0.19261744966442954,0.1925,0.33333333333333337
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.9459459459459438,0.012708985043567853,0.6761904761904761,0.2093959731543624,0.18505,0.24999999999999997
Hyundai Santro,Petrol,Individual,Manual,First Owner,96.1Nm@ 3000rpm,0.8108108108108141,0.02753662851584609,0.4266666666666667,0.15503355704697988,0.15525,0.24999999999999997
Maruti Estilo,Petrol,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7297297297297334,0.011438044174515433,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Hyundai i20,Diesel,Individual,Manual,Second Owner,219.6Nm@ 1750-2750rpm,0.7837837837837824,0.021181924170583986,0.5214285714285714,0.25906040268456376,0.22190000000000001,0.24999999999999997
Tata Tiago,Petrol,Individual,Automatic,First Owner,114Nm@ 3500rpm,0.9729729729729755,0.0010841125613017147,0.5714285714285714,0.1929530201342282,0.20952500000000002,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,First Owner,62Nm@ 3000rpm,0.567567567567572,0.025418393734092055,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.8918918918918948,0.033891332861108195,0.48833333333333334,0.12550335570469798,0.16760000000000003,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,Second Owner,59Nm@ 2500rpm,0.4324324324324351,0.021181924170583986,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Chevrolet Enjoy,Diesel,Individual,Manual,First Owner,172.5Nm@ 1750rpm,0.8648648648648631,0.05083721111514047,0.4333333333333333,0.2093959731543624,0.1845,0.5
Honda City,Petrol,Individual,Manual,Second Owner,146Nm@ 4800rpm,0.7027027027027017,0.05083721111514047,0.4,0.2929530201342282,0.29075,0.24999999999999997
Hyundai EON,Petrol,Individual,Manual,Second Owner,74.5Nm@ 4000rpm,0.8108108108108141,0.019910983301531567,0.5023809523809524,0.06375838926174496,0.138,0.24999999999999997
Tata Hexa,Diesel,Individual,Manual,First Owner,400Nm@ 1750-2500rpm,0.9189189189189193,0.019063689388829953,0.41904761904761906,0.5218120805369127,0.38465000000000005,0.41666666666666663
Toyota Innova,Diesel,Individual,Manual,First Owner,20.4@ 1400-3400(kgm@ rpm),0.7837837837837824,0.03812780242461626,0.3047619047619048,0.6275167785234899,0.255,0.5
Hyundai i20,Diesel,Individual,Manual,Second Owner,219.6Nm@ 1500-2750rpm,0.8108108108108141,0.046600741551632394,0.5064285714285713,0.25906040268456376,0.22190000000000001,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,First Owner,280Nm@ 1800-2800rpm,0.9189189189189193,0.040246037206370294,0.36666666666666664,0.46073825503355703,0.3,0.41666666666666663
Hyundai Verna,Diesel,Individual,Manual,Second Owner,259.9Nm@ 1900-2750rpm,0.7837837837837824,0.04391270161358653,0.5314285714285714,0.3214765100671141,0.31575,0.24999999999999997
Hyundai i20,Petrol,Individual,Automatic,Second Owner,114.73nm@ 4000rpm,0.9459459459459438,0.010590750261813818,0.4142857142857142,0.19228187919463088,0.20465,0.24999999999999997
Renault Duster,Diesel,Individual,Manual,First Owner,248Nm@ 2250rpm,0.8378378378378386,0.033891332861108195,0.45261904761904764,0.2808724832214765,0.271125,0.24999999999999997
Tata Nano,Petrol,Individual,Manual,Second Owner,51Nm@ 4000+/-500rpm,0.8378378378378386,0.021181924170583986,0.6047619047619047,0.0,0.09375,0.16666666666666666
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.8648648648648631,0.024136861691130863,0.38095238095238093,0.5218120805369127,0.35000000000000003,0.41666666666666663
Hyundai Santro,Petrol,Individual,Manual,First Owner,96.1Nm@ 3000rpm,0.7297297297297334,0.046600741551632394,0.0,0.15503355704697988,0.155,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Third Owner,62Nm@ 3000rpm,0.6756756756756772,0.033891332861108195,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Hyundai Santro,CNG,Individual,Manual,Third Owner,190Nm@ 2000rpm,0.5405405405405403,0.031675659279393475,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Ford Fiesta,Diesel,Dealer,Manual,Second Owner,"16.3@ 2,000(kgm@ rpm)",0.7297297297297334,0.07922155719064451,0.4238095238095238,0.2600671140939598,0.17,0.24999999999999997
Ford Fiesta,Diesel,Dealer,Manual,First Owner,160Nm@ 2000rpm,0.8108108108108141,0.029231216341249314,0.4428571428571429,0.25637583892617444,0.1675,0.24999999999999997
Ford EcoSport,Diesel,Dealer,Manual,First Owner,205Nm@ 1750-3250rpm,0.8648648648648631,0.08727084936130984,0.5421428571428571,0.2932885906040268,0.24647500000000003,0.24999999999999997
Ford EcoSport,Diesel,Dealer,Manual,First Owner,205Nm@ 1750-3250rpm,0.9459459459459438,0.011438044174515433,0.5421428571428571,0.2932885906040268,0.24647500000000003,0.24999999999999997
Ford Ecosport,Diesel,Dealer,Manual,Second Owner,204Nm@ 2000-2750rpm,0.8378378378378386,0.05592097459135015,0.5404761904761904,0.2932885906040268,0.22460000000000002,0.24999999999999997
Ford Aspire,Diesel,Dealer,Manual,First Owner,215Nm@ 1750-3000rpm,0.9189189189189193,0.03177309807935416,0.6214285714285714,0.2932885906040268,0.24807500000000002,0.24999999999999997
Ford Figo,Petrol,Dealer,Manual,Second Owner,119Nm@ 4250rpm,0.8648648648648631,0.0076252215673581715,0.44047619047619047,0.19127516778523487,0.237325,0.24999999999999997
Mahindra Verito,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.7567567567567579,0.09235461283751953,0.5,0.2808724832214765,0.16024999999999998,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.8918918918918948,0.004236045916551717,0.5366666666666666,0.25906040268456376,0.22182500000000002,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7297297297297334,0.033891332861108195,0.4238095238095238,0.2093959731543624,0.1875,0.24999999999999997
Mahindra Verito,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.7567567567567579,0.0910836719684671,0.5,0.2808724832214765,0.16024999999999998,0.24999999999999997
Ford Fiesta,Diesel,Individual,Manual,First Owner,160Nm@ 2000rpm,0.7837837837837824,0.05803920937310418,0.4238095238095238,0.2600671140939598,0.1675,0.24999999999999997
Volkswagen Vento,Diesel,Individual,Manual,Second Owner,250Nm@ 1500-2500rpm,0.7567567567567579,0.02753662851584609,0.489047619047619,0.3268456375838926,0.259,0.24999999999999997
Honda City,Petrol,Individual,Manual,Third Owner,"12.7@ 2,700(kgm@ rpm)",0.6486486486486527,0.05083721111514047,0.4214285714285714,0.2929530201342282,0.195,0.24999999999999997
Maruti Celerio,Petrol,Individual,Automatic,First Owner,90Nm@ 3500rpm,0.9189189189189193,0.004236045916551717,0.55,0.12550335570469798,0.16760000000000003,0.24999999999999997
Datsun GO,Petrol,Individual,Manual,First Owner,104Nm@ 4000rpm,0.8918918918918948,0.008472515480059785,0.490952380952381,0.19261744966442954,0.1675,0.41666666666666663
Ford Fiesta,Diesel,Individual,Manual,Second Owner,160Nm@ 2000rpm,0.7567567567567579,0.03961056677184408,0.4428571428571429,0.25637583892617444,0.1675,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.9729729729729755,0.02965486329760012,0.6761904761904761,0.2093959731543624,0.18505,0.24999999999999997
Hyundai Santro,Petrol,Individual,Manual,Third Owner,96.1Nm@ 3000rpm,0.7297297297297334,0.023723805908688826,0.4266666666666667,0.15503355704697988,0.15525,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,Second Owner,219.6Nm@ 1750-2750rpm,0.7837837837837824,0.033891332861108195,0.5214285714285714,0.25906040268456376,0.22190000000000001,0.24999999999999997
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.7837837837837824,0.04236427198812433,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
BMW X5,Diesel,Individual,Automatic,Third Owner,"53@ 2,000-2,750(kgm@ rpm)",0.6756756756756772,0.025418393734092055,0.26190476190476186,0.7949664429530201,0.5875,0.24999999999999997
BMW 5,Diesel,Individual,Automatic,Third Owner,190Nm@ 2000rpm,0.6756756756756772,0.02965486329760012,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Skoda Rapid,Diesel,Individual,Manual,Second Owner,250Nm@ 1500-2500rpm,0.8378378378378386,0.02753662851584609,0.5033333333333333,0.2932885906040268,0.2588,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,Third Owner,280Nm@ 1800-2800rpm,0.8648648648648631,0.02965486329760012,0.36666666666666664,0.5218120805369127,0.3,0.41666666666666663
Chevrolet Enjoy,Diesel,Individual,Manual,First Owner,172.5Nm@ 1750rpm,0.8108108108108141,0.025418393734092055,0.4333333333333333,0.2093959731543624,0.1845,0.41666666666666663
Maruti Ciaz,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.9459459459459438,0.03473862677380981,0.6688095238095237,0.2093959731543624,0.22125,0.24999999999999997
Tata Aria,Diesel,Individual,Manual,Second Owner,320Nm@ 1700-2700rpm,0.8108108108108141,0.033891332861108195,0.32619047619047614,0.5218120805369127,0.34525,0.41666666666666663
Mahindra KUV,Petrol,Individual,Manual,Second Owner,115Nm@ 3500-3600rpm,0.9189189189189193,0.0021178111347976833,0.4321428571428571,0.19261744966442954,0.20500000000000002,0.33333333333333337
Renault Duster,Diesel,Individual,Manual,First Owner,248Nm@ 2250rpm,0.8378378378378386,0.05634462154770095,0.45261904761904764,0.2808724832214765,0.271125,0.24999999999999997
Honda WR-V,Petrol,Individual,Manual,Second Owner,110Nm@ 4800rpm,0.9189189189189193,0.010590750261813818,0.41666666666666663,0.1929530201342282,0.22175,0.24999999999999997
Tata Zest,Petrol,Individual,Manual,First Owner,140Nm@ 1500-4000rpm,0.9189189189189193,0.006354280698305751,0.41833333333333333,0.19093959731543622,0.22175,0.24999999999999997
Hyundai Creta,Diesel,Individual,Manual,First Owner,219.7Nm@ 1500-2750rpm,0.9189189189189193,0.01694545460707592,0.509047619047619,0.25906040268456376,0.22175,0.24999999999999997
Volkswagen Ameo,Petrol,Individual,Manual,First Owner,110Nm@ 3750rpm,0.8918918918918948,0.014827219825321886,0.40476190476190477,0.19261744966442954,0.184375,0.24999999999999997
Mahindra Bolero,Diesel,Individual,Manual,Second Owner,195Nm@ 1400-2200rpm,0.8378378378378386,0.02965486329760012,0.38,0.6372483221476509,0.15525,0.41666666666666663
Mahindra Scorpio,Diesel,Individual,Manual,Fourth & Above Owner,290Nm@ 1800-2800rpm,0.6486486486486527,0.06439391371836628,0.25,0.6661073825503355,0.3,0.5833333333333334
Maruti 800,Petrol,Individual,Manual,Second Owner,59Nm@ 2500rpm,0.6486486486486527,0.04236427198812433,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Hyundai Verna,Diesel,Individual,Manual,Second Owner,259.9Nm@ 1900-2750rpm,0.8108108108108141,0.033891332861108195,0.5314285714285714,0.3214765100671141,0.31575,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,Second Owner,"8.5@ 2,500(kgm@ rpm)",0.7027027027027017,0.04236427198812433,0.40952380952380946,0.25906040268456376,0.13375,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,72Nm@ 4386rpm,0.9189189189189193,0.021181924170583986,0.5992857142857143,0.05872483221476513,0.13325,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,First Owner,114.73Nm@ 4000rpm,0.9189189189189193,0.01694545460707592,0.4092857142857143,0.19228187919463088,0.20465,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,91Nm@ 4250rpm,0.8918918918918948,0.025418393734092055,0.5478571428571428,0.12583892617449663,0.1675,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,First Owner,114.7Nm@ 4000rpm,0.9459459459459438,0.01694545460707592,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Honda Jazz,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.025418393734092055,0.65,0.2932885906040268,0.2465,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7837837837837824,0.03812780242461626,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.8378378378378386,0.03812780242461626,0.557142857142857,0.2093959731543624,0.185,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.8378378378378386,0.025418393734092055,0.4980952380952381,0.12550335570469798,0.16774999999999998,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Fourth & Above Owner,190Nm@ 2000rpm,0.8108108108108141,0.033891332861108195,0.557142857142857,0.2093959731543624,0.185,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,First Owner,290Nm@ 1800-2800rpm,0.7837837837837824,0.05083721111514047,0.2869047619047619,0.5218120805369127,0.3,0.5
Tata Tiago,Petrol,Individual,Manual,First Owner,114Nm@ 3500rpm,0.9459459459459438,0.01694545460707592,0.5676190476190476,0.1929530201342282,0.21,0.24999999999999997
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.8108108108108141,0.038551449380967065,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
Hyundai Santro,Petrol,Individual,Manual,Third Owner,"9.8@ 3,000(kgm@ rpm)",0.6756756756756772,0.033891332861108195,0.4238095238095238,0.15503355704697988,0.1575,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,First Owner,59Nm@ 2500rpm,0.6486486486486527,0.031034681434434698,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Mahindra Bolero,Diesel,Individual,Manual,First Owner,200Nm@ 1400-2200rpm,0.9729729729729755,0.033891332861108195,0.0,0.6372483221476509,0.17500000000000002,0.0
Tata Tiago,Petrol,Individual,Manual,First Owner,114Nm@ 3500rpm,1.0,0.006354280698305751,0.5676190476190476,0.1929530201342282,0.209575,0.24999999999999997
Hyundai Verna,Diesel,Individual,Manual,Second Owner,"24@ 1,900-2,750(kgm@ rpm)",0.6486486486486527,0.046600741551632394,0.430952380952381,0.2916107382550335,0.275,0.24999999999999997
Skoda Rapid,Diesel,Individual,Manual,First Owner,250Nm@ 1500-2500rpm,0.9459459459459438,0.01694545460707592,0.503095238095238,0.2932885906040268,0.2715,0.24999999999999997
Nissan Sunny,Diesel,Individual,Manual,First Owner,200Nm@ 2000rpm,0.8108108108108141,0.08981273109941469,0.5152380952380953,0.2808724832214765,0.212,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.9459459459459438,0.012708985043567853,0.6761904761904761,0.2093959731543624,0.18505,0.24999999999999997
Hyundai Santro,Petrol,Individual,Manual,First Owner,99Nm@ 4500rpm,0.9459459459459438,0.012708985043567853,0.48333333333333334,0.15503355704697988,0.17,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,Second Owner,114.7Nm@ 4000rpm,0.9189189189189193,0.012708985043567853,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Tata Tiago,Petrol,Individual,Manual,First Owner,114Nm@ 3500rpm,0.9189189189189193,0.006354280698305751,0.5676190476190476,0.1929530201342282,0.21,0.24999999999999997
Toyota Innova,Diesel,Individual,Automatic,First Owner,360Nm@ 1400-2600rpm,1.0,0.000423223309394456,0.3257142857142857,0.5936241610738254,0.36877499999999996,0.41666666666666663
Maruti 800,Petrol,Individual,Manual,First Owner,59Nm@ 2500rpm,0.4324324324324351,0.011149964244196883,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Hyundai i20,Diesel,Individual,Manual,Second Owner,22.4 kgm at 1750-2750rpm,0.7297297297297334,0.057191915460402566,0.5476190476190476,0.25906040268456376,0.225,0.24999999999999997
Honda Civic,Petrol,Individual,Manual,Third Owner,172Nm@ 4300rpm,0.6756756756756772,0.04236427198812433,0.3214285714285714,0.3942953020134228,0.325,0.24999999999999997
Maruti Eeco,Petrol,Individual,Manual,First Owner,101Nm@ 3000rpm,0.9189189189189193,0.05083721111514047,0.3659523809523809,0.19194630872483223,0.1825,0.24999999999999997
Mahindra Xylo,Diesel,Individual,Manual,First Owner,260 Nm at 1800-2200 rpm,0.7567567567567579,0.09743837631372922,0.3333333333333333,0.6288590604026845,0.28,0.41666666666666663
Renault KWID,Petrol,Individual,Manual,Second Owner,91Nm@ 4250rpm,0.8918918918918948,0.025418393734092055,0.5478571428571428,0.12583892617449663,0.1675,0.24999999999999997
BMW 3,Diesel,Individual,Automatic,Second Owner,380Nm@ 1750-3000rpm,0.7837837837837824,0.033891332861108195,0.3826190476190476,0.46006711409395973,0.4525,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7297297297297334,0.08049249805969694,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Maruti Eeco,Petrol,Individual,Manual,First Owner,101Nm@ 3000rpm,0.8918918918918948,0.05083721111514047,0.3659523809523809,0.19194630872483223,0.1825,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,Second Owner,200Nm@ 1200-3600rpm,0.8108108108108141,0.09193096588116872,0.3092857142857143,0.6275167785234899,0.2515,0.5
Ford Ikon,Diesel,Individual,Manual,Third Owner,190Nm@ 2000rpm,0.5945945945945965,0.03812780242461626,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Maruti Celerio,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.8648648648648631,0.012285338087217046,0.55,0.12550335570469798,0.16760000000000003,0.24999999999999997
Hyundai Santro,CNG,Individual,Manual,Fourth & Above Owner,190Nm@ 2000rpm,0.7567567567567579,0.05083721111514047,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Maruti Wagon,Petrol,Individual,Manual,Third Owner,84Nm@ 3500rpm,0.7297297297297334,0.05083721111514047,0.44999999999999996,0.14664429530201342,0.1675,0.24999999999999997
Mahindra XUV500,Diesel,Individual,Manual,First Owner,330Nm@ 1600-2800rpm,0.8648648648648631,0.03812780242461626,0.38095238095238093,0.5218120805369127,0.35000000000000003,0.41666666666666663
Maruti Celerio,Petrol,Individual,Automatic,Second Owner,90Nm@ 3500rpm,0.9459459459459438,0.012708985043567853,0.55,0.12550335570469798,0.16760000000000003,0.24999999999999997
Hyundai Grand,Petrol,Individual,Manual,Third Owner,114Nm@ 4000rpm,0.8918918918918948,0.023723805908688826,0.44999999999999996,0.19228187919463088,0.20500000000000002,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,First Owner,200Nm@ 1400-3400rpm,0.8648648648648631,0.03812780242461626,0.3092857142857143,0.6275167785234899,0.2515,0.5
Mahindra TUV,Diesel,Individual,Manual,First Owner,240Nm@ 1600-2800rpm,0.8648648648648631,0.05083721111514047,0.44023809523809515,0.2916107382550335,0.25,0.41666666666666663
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.8648648648648631,0.025418393734092055,0.6,0.2093959731543624,0.185,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.6756756756756772,0.06227567893661225,0.4595238095238095,0.2093959731543624,0.18475000000000003,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,First Owner,90Nm@ 3500rpm,0.7837837837837824,0.014827219825321886,0.44999999999999996,0.12550335570469798,0.16774999999999998,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,First Owner,114.7Nm@ 4000rpm,0.9459459459459438,0.008260692001884382,0.4428571428571429,0.19228187919463088,0.204575,0.24999999999999997
Hyundai i20,Petrol,Individual,Manual,First Owner,114.73Nm@ 4000rpm,0.9459459459459438,0.01627863429777975,0.4092857142857143,0.19228187919463088,0.20465,0.24999999999999997
Maruti Swift,Petrol,Individual,Manual,Second Owner,115Nm@ 4000rpm,0.8648648648648631,0.014827219825321886,0.48571428571428565,0.19228187919463088,0.20777500000000002,0.24999999999999997
Maruti Wagon,Petrol,Individual,Manual,Second Owner,90Nm@ 3500rpm,0.8378378378378386,0.014827219825321886,0.48833333333333334,0.12550335570469798,0.16760000000000003,0.24999999999999997
Maruti Alto,Petrol,Individual,Manual,Third Owner,62Nm@ 3000rpm,0.6486486486486527,0.021181924170583986,0.469047619047619,0.057718120805369116,0.11574999999999999,0.24999999999999997
Chevrolet Beat,Diesel,Individual,Manual,First Owner,150Nm@ 1750rpm,0.7837837837837824,0.05083721111514047,0.6057142857142858,0.10469798657718118,0.14400000000000002,0.24999999999999997
Tata Indica,Diesel,Individual,Manual,First Owner,135.4Nm@ 2500rpm,0.7567567567567579,0.05083721111514047,0.4619047619047618,0.2620805369127517,0.17500000000000002,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,Second Owner,160Nm@ 2000rpm,0.7567567567567579,0.04744803546433401,0.47619047619047616,0.2600671140939598,0.17,0.24999999999999997
Mahindra Scorpio,Diesel,Individual,Manual,Third Owner,200Nm@ 1400-2200rpm,0.8108108108108141,0.02965486329760012,0.3333333333333333,0.6372483221476509,0.1875,0.5
Skoda Rapid,Diesel,Individual,Manual,First Owner,250Nm@ 1500-2500rpm,0.7837837837837824,0.06142838502391063,0.4880952380952381,0.3268456375838926,0.25875,0.24999999999999997
Tata Indigo,Diesel,Individual,Manual,First Owner,"13.5@ 2,500(kgm@ rpm)",0.6486486486486527,0.057191915460402566,0.40476190476190477,0.2620805369127517,0.17500000000000002,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,Second Owner,200Nm@ 1400-3400rpm,0.7567567567567579,0.21182305452844705,0.3092857142857143,0.6275167785234899,0.251425,0.41666666666666663
Tata Indigo,Diesel,Individual,Manual,First Owner,135.4Nm@ 2500,0.7837837837837824,0.06185203198026144,0.4669047619047619,0.2620805369127517,0.17500000000000002,0.24999999999999997
Hyundai Grand,Petrol,Individual,Manual,First Owner,113.75nm@ 4000rpm,0.9459459459459438,0.004236045916551717,0.44999999999999996,0.19228187919463088,0.20465,0.24999999999999997
Volkswagen Polo,Diesel,Individual,Manual,First Owner,230Nm@ 1500-2500rpm,1.0,0.021181924170583986,0.4795238095238095,0.2932885906040268,0.22125,0.24999999999999997
Hyundai Xcent,Petrol,Individual,Manual,First Owner,113.75nm@ 4000rpm,0.9189189189189193,0.010590750261813818,0.4795238095238095,0.19228187919463088,0.20465,0.24999999999999997
Renault KWID,Petrol,Individual,Manual,First Owner,91Nm@ 4250rpm,0.8918918918918948,0.008472515480059785,0.5478571428571428,0.12583892617449663,0.1675,0.24999999999999997
Honda Civic,Petrol,Individual,Manual,Second Owner,172Nm@ 4300rpm,0.621621621621621,0.02965486329760012,0.3214285714285714,0.3942953020134228,0.325,0.24999999999999997
Tata Indigo,Diesel,Individual,Manual,First Owner,140Nm@ 1800-3000rpm,0.9189189189189193,0.021181924170583986,0.5952380952380952,0.25906040268456376,0.172525,0.24999999999999997
Audi Q3,Diesel,Individual,Automatic,Second Owner,380Nm@ 1750-3000rpm,0.9459459459459438,0.010590750261813818,0.3611904761904762,0.45100671140939597,0.4525,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,Second Owner,22.4 kgm at 1750-2750rpm,0.7567567567567579,0.04236427198812433,0.5476190476190476,0.25906040268456376,0.225,0.24999999999999997
Tata Nexon,Petrol,Individual,Manual,First Owner,170Nm@ 1750-4000rpm,1.0,0.008472515480059785,0.40476190476190477,0.19261744966442954,0.27125,0.24999999999999997
Hyundai i20,Diesel,Individual,Manual,First Owner,22.4 kgm at 1750-2750rpm,0.7567567567567579,0.0656648545874187,0.5476190476190476,0.25906040268456376,0.225,0.24999999999999997
Ford Figo,Diesel,Individual,Manual,Fourth & Above Owner,160Nm@ 2000rpm,0.7837837837837824,0.02965486329760012,0.47619047619047616,0.2600671140939598,0.17,0.24999999999999997
Maruti SX4,Diesel,Individual,Manual,Second Owner,200Nm@ 1750rpm,0.7837837837837824,0.010590750261813818,0.5119047619047619,0.2093959731543624,0.222,0.24999999999999997
Maruti 800,Petrol,Individual,Manual,Second Owner,59Nm@ 2500rpm,0.621621621621621,0.05083721111514047,0.38333333333333336,0.057718120805369116,0.0925,0.16666666666666666
Chevrolet Enjoy,Diesel,Individual,Manual,First Owner,172.5Nm@ 1750rpm,0.8108108108108141,0.03812780242461626,0.4333333333333333,0.2093959731543624,0.1845,0.41666666666666663
Mahindra XUV500,Diesel,Individual,Manual,Second Owner,330Nm@ 1600-2800rpm,0.7567567567567579,0.046600741551632394,0.35952380952380947,0.5218120805369127,0.35000000000000003,0.41666666666666663
Tata Xenon,Diesel,Individual,Manual,Second Owner,320Nm@ 1750-2700rpm,0.8378378378378386,0.046600741551632394,0.3211904761904762,0.5218120805369127,0.345075,0.24999999999999997
Maruti Swift,Diesel,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.7837837837837824,0.04236427198812433,0.5452380952380952,0.2093959731543624,0.185,0.24999999999999997
Tata Manza,Petrol,Individual,Manual,Fourth & Above Owner,116Nm@ 4750rpm,0.7297297297297334,0.0494391761591828,0.3571428571428571,0.24966442953020132,0.225,0.24999999999999997
Tata Zest,Diesel,Individual,Manual,First Owner,190Nm@ 1750-3000rpm,0.8648648648648631,0.010590750261813818,0.5464285714285714,0.2093959731543624,0.185,0.24999999999999997
Mahindra Xylo,Diesel,Individual,Manual,Third Owner,220Nm at 1400-2600 rpm,0.7567567567567579,0.084728967623205,0.30952380952380953,0.6258389261744965,0.23750000000000002,0.5
Maruti Swift,Diesel,Individual,Manual,First Owner,190Nm@ 2000rpm,0.7297297297297334,0.07458770678207939,0.4238095238095238,0.2093959731543624,0.1875,0.24999999999999997
Toyota Innova,Diesel,Individual,Manual,Third Owner,20.4@ 1400-3400(kgm@ rpm),0.6756756756756772,0.10591131544074535,0.3047619047619048,0.6275167785234899,0.255,0.5
Hyundai Santro,Petrol,Individual,Manual,Second Owner,190Nm@ 2000rpm,0.5405405405405403,0.02965486329760012,0.46345975276088397,0.27076890493535344,0.21931729724702384,0.2862210975488737
Honda Amaze,Diesel,Individual,Manual,First Owner,200Nm@ 1750rpm,0.8648648648648631,0.03473862677380981,0.6142857142857143,0.2932885906040268,0.2465,0.24999999999999997
Hyundai i10,Petrol,Individual,Manual,First Owner,99.04Nm@ 4500rpm,0.7297297297297334,0.033891332861108195,0.4716666666666666,0.15503355704697988,0.170125,0.24999999999999997
Chevrolet Enjoy,Diesel,Individual,Manual,Second Owner,172.5Nm@ 1750rpm,0.9189189189189193,0.01694545460707592,0.4333333333333333,0.2093959731543624,0.18434999999999999,0.41666666666666663
Jeep Compass,Diesel,Individual,Manual,First Owner,350Nm@ 1750-2500rpm,0.9729729729729755,0.005930633741954944,0.40714285714285714,0.44697986577181203,0.425,0.24999999999999997
Renault Duster,Diesel,Individual,Manual,First Owner,245Nm@ 1750rpm,0.8378378378378386,0.05465003372229772,0.46952380952380945,0.2808724832214765,0.271125,0.24999999999999997
Fiat Punto,Diesel,Individual,Manual,Second Owner,209Nm@ 2000rpm,0.8918918918918948,0.025418393734092055,0.4880952380952381,0.2093959731543624,0.22925,0.24999999999999997
